id,seiten
19010528,40
19010529,44
19010530,20
19010531,28
19010601,36
19010603,28
19010604,28
19010605,24
19010606,36
19010607,36
19010608,32
19010610,40
19010611,36
19010612,28
19010613,32
19010614,36
19010615,40
19010617,32
19010618,32
19010619,36
19010620,42
19010621,36
19010622,40
19010624,36
19010625,32
19010626,36
19010627,28
19010628,36
19010629,36
19010701,40
19010702,36
19010703,28
19010704,28
19010705,32
19010706,36
19010708,28
19010709,32
19010710,24
19010711,24
19010712,28
19010713,32
19010715,32
19010716,24
19010717,20
19010718,16
19010719,28
19010720,28
19010722,24
19010723,24
19010724,24
19010725,24
19010726,24
19010727,28
19010729,28
19010730,20
19010731,28
19010801,24
19010802,24
19010803,28
19010805,32
19010806,24
19010807,20
19010808,28
19010809,28
19010810,28
19010812,28
19010813,32
19010814,24
19010815,24
19010816,32
19010817,28
19010819,36
19010820,24
19010821,28
19010822,24
19010823,28
19010824,36
19010826,32
19010827,24
19010828,20
19010829,32
19010830,34
19010831,40
19010902,44
19010903,36
19010904,24
19010905,32
19010906,32
19010907,44
19010909,28
19010910,40
19010911,32
19010912,38
19010913,28
19010914,44
19010916,40
19010917,32
19010918,40
19010919,40
19010920,36
19010921,48
19010923,36
19010924,36
19010925,40
19010926,32
19010927,48
19010928,40
19010930,40
19011001,48
19011002,36
19011003,40
19011004,40
19011005,44
19011007,32
19011008,36
19011009,32
19011010,40
19011011,48
19011012,40
19011014,36
19011015,40
19011016,44
19011017,44
19011018,44
19011019,48
19011021,44
19011022,36
19011023,36
19011024,32
19011025,48
19011026,48
19011028,48
19011029,48
19011030,48
19011101,52
19011102,76
19011104,44
19011105,48
19011106,44
19011107,52
19011108,52
19011109,50
19011111,48
19011112,48
19011113,40
19011114,44
19011115,52
19011116,44
19011118,44
19011119,40
19011121,34
19011122,56
19011123,48
19011125,44
19011126,52
19011127,24
19011128,40
19011129,40
19011130,44
19011202,40
19011203,44
19011204,44
19011205,36
19011206,36
19011207,48
19011209,32
19011210,36
19011211,24
19011212,28
19011213,36
19011214,38
19011216,32
19011217,52
19011218,28
19011219,28
19011220,28
19011221,20
19011223,20
19011224,24
19011227,24
19011228,32
19011230,32
19011231,28
1902010101,60
19020102,64
19020103,32
19020104,43
19020107,36
19020108,51
19020109,36
19020110,48
19020111,40
19020113,44
19020114,44
19020115,44
19020116,32
19020117,32
19020118,44
19020120,32
19020121,40
19020122,36
19020123,32
19020124,40
19020125,36
19020127,36
19020128,36
19020129,32
19020130,36
19020131,44
19020201,48
19020203,28
19020204,36
19020205,36
19020206,36
19020207,32
19020208,36
19020210,28
19020211,36
19020212,28
19020213,36
19020214,36
19020215,44
19020217,36
19020218,40
19020219,40
19020220,40
19020221,40
19020222,36
19020224,40
19020225,40
19020227,40
19020228,48
19020301,52
19020303,36
19020304,36
19020305,36
19020306,36
19020307,40
19020308,40
19020310,28
19020311,36
19020312,36
19020313,40
19020314,36
19020315,40
19020317,36
19020318,40
19020319,28
19020320,32
19020321,36
19020322,48
19020324,40
19020325,36
19020326,32
19020327,32
19020329,40
19020401,36
19020402,32
19020403,28
19020404,40
19020405,40
19020407,36
19020408,46
19020409,28
19020410,36
19020411,32
19020412,52
19020414,32
19020415,32
19020416,32
19020417,24
19020418,28
19020419,40
19020421,28
19020422,32
19020423,28
19020424,32
19020425,40
19020426,40
19020428,32
19020429,32
19020430,28
19020501,32
19020502,32
19020503,44
19020505,32
19020506,40
19020507,32
19020509,40
19020510,48
19020512,40
19020513,36
19020514,40
19020515,40
19020516,32
19020517,40
19020520,32
19020521,36
19020522,24
19020523,28
19020524,36
19020526,36
19020527,40
19020528,36
19020529,28
19020530,32
19020531,40
19020602,32
19020603,40
19020604,44
19020605,32
19020606,40
19020607,40
19020609,32
19020610,32
19020611,32
19020612,28
19020613,40
19020614,40
19020616,40
19020617,32
19020618,32
19020619,28
19020620,32
19020621,48
19020623,32
19020624,32
19020625,32
19020626,32
19020627,28
19020628,40
19020630,28
19020701,32
19020702,24
19020703,24
19020704,32
19020705,36
19020707,24
19020708,28
19020709,24
19020710,28
19020711,28
19020712,32
19020714,28
19020715,28
19020716,32
19020717,24
19020718,28
19020719,28
19020721,32
19020722,20
19020723,20
19020724,32
19020725,24
19020726,32
19020728,24
19020729,24
19020730,24
19020731,24
19020801,28
19020802,24
19020804,28
19020805,20
19020806,24
19020807,24
19020808,28
19020809,36
19020811,28
19020812,20
19020813,28
19020814,28
19020815,32
19020816,32
19020818,32
19020819,28
19020820,28
19020821,28
19020822,24
19020823,32
19020825,28
19020826,32
19020827,28
19020828,32
19020829,32
19020830,36
19020901,32
19020902,32
19020903,32
19020904,36
19020905,36
19020906,40
19020908,40
19020909,44
19020910,32
19020911,36
19020912,40
19020913,44
19020915,32
19020916,36
19020917,40
19020918,32
19020919,40
19020920,48
19020922,32
19020923,44
19020924,40
19020925,36
19020926,36
19020927,58
19020929,32
19020930,48
19021001,40
19021002,48
19021003,40
19021004,56
19021006,40
19021007,48
19021008,36
19021009,44
19021010,52
19021011,48
19021013,40
19021014,48
19021015,44
19021016,38
19021017,48
19021018,48
19021020,36
19021021,40
19021022,40
19021023,40
19021024,44
19021025,52
19021027,48
19021028,48
19021029,40
19021030,40
19021101,64
19021103,64
19021104,44
19021105,44
19021106,44
19021107,48
19021108,64
19021110,44
19021111,60
19021112,48
19021113,40
19021114,56
19021115,56
19021117,44
19021118,48
19021120,44
19021121,60
19021122,52
19021124,44
19021125,48
19021126,44
19021127,40
19021128,48
19021129,52
19021201,56
19021202,56
19021203,48
19021204,42
19021205,48
19021206,44
19021208,36
19021209,46
19021210,32
19021211,60
19021212,40
19021213,40
19021215,28
19021216,32
19021217,20
19021218,28
19021219,24
19021220,28
19021222,20
19021223,20
19021224,24
19021227,28
19021229,24
19021230,40
19021231,28
1903010101,56
19030102,68
19030103,44
19030105,36
19030107,48
19030108,40
19030109,40
19030110,44
19030112,36
19030113,40
19030114,40
19030115,40
19030116,32
19030117,44
19030119,44
19030120,36
19030121,36
19030122,40
19030123,36
19030124,40
19030126,36
19030127,36
19030128,32
19030129,28
19030130,36
19030131,44
19030202,40
19030203,36
19030204,36
19030205,32
19030206,40
19030207,40
19030209,32
19030210,36
19030211,44
19030212,36
19030213,40
19030214,48
19030216,56
19030217,44
19030218,36
19030219,40
19030220,40
19030221,40
19030223,40
19030224,44
19030225,36
19030226,36
19030227,40
19030228,40
19030302,44
19030303,40
19030304,36
19030305,40
19030306,40
19030307,44
19030309,48
19030310,40
19030312,32
19030313,48
19030314,44
19030316,36
19030317,44
19030318,36
19030319,40
19030320,40
19030321,44
19030323,36
19030324,40
19030325,40
19030326,32
19030327,36
19030328,48
19030330,36
19030331,36
19030401,36
19030402,36
19030403,36
19030404,44
19030406,36
19030407,40
19030408,36
19030409,40
19030411,40
19030414,40
19030415,48
19030416,32
19030417,32
19030418,40
19030420,36
19030421,40
19030422,32
19030423,32
19030424,38
19030425,48
19030427,36
19030428,40
19030429,28
19030430,40
19030501,44
19030502,48
19030504,42
19030505,40
19030506,40
19030507,32
19030508,48
19030509,56
19030511,32
19030512,32
19030513,32
19030514,36
19030515,40
19030516,82
19030518,44
19030519,44
19030520,44
19030522,44
19030523,60
19030525,36
19030526,40
19030527,32
19030528,36
19030529,36
19030530,40
19030602,38
19030603,40
19030604,36
19030605,40
19030606,44
19030608,36
19030609,36
19030610,32
19030611,36
19030612,36
19030613,44
19030615,32
19030616,44
19030617,32
19030618,36
19030619,40
19030620,48
19030622,32
19030623,44
19030624,28
19030625,28
19030626,32
19030627,36
19030629,36
19030630,32
19030701,32
19030702,32
19030703,32
19030704,36
19030706,36
19030707,28
19030708,28
19030709,24
19030710,36
19030711,40
19030713,32
19030714,32
19030715,24
19030716,32
19030717,28
19030718,36
19030720,36
19030721,28
19030722,28
19030723,28
19030724,32
19030725,40
19030727,28
19030728,28
19030729,24
19030730,32
19030731,32
19030801,28
19030803,32
19030804,28
19030805,28
19030806,32
19030807,32
19030808,36
19030810,32
19030811,36
19030812,28
19030813,32
19030814,32
19030815,34
19030817,36
19030818,28
19030819,32
19030820,28
19030821,36
19030822,40
19030824,36
19030825,36
19030826,32
19030827,28
19030828,36
19030829,32
19030831,32
19030901,40
19030902,32
19030903,40
19030904,36
19030905,36
19030907,32
19030908,36
19030909,36
19030910,40
19030911,36
19030912,48
19030914,40
19030915,48
19030916,40
19030917,48
19030918,32
19030919,48
19030921,48
19030922,48
19030923,44
19030924,40
19030925,48
19030926,60
19030928,44
19030929,36
19030930,44
19031001,44
19031002,40
19031003,40
19031005,48
19031006,40
19031007,32
19031008,44
19031009,40
19031010,52
19031012,44
19031013,56
19031014,40
19031015,44
19031016,44
19031017,60
19031019,48
19031020,48
19031021,40
19031022,40
19031023,52
19031024,48
19031026,40
19031027,44
19031028,52
19031029,48
19031030,56
19031102,64
19031103,68
19031104,44
19031105,48
19031106,52
19031109,68
19031110,52
19031111,44
19031112,52
19031113,48
19031114,56
19031116,44
19031117,60
19031119,44
19031120,56
19031121,56
19031123,40
19031124,56
19031125,56
19031126,48
19031127,56
19031128,56
19031130,48
19031201,52
19031202,56
19031203,44
19031204,56
19031205,60
19031207,40
19031208,48
19031209,40
19031210,48
19031211,40
19031212,40
19031214,32
19031215,36
19031216,28
19031217,32
19031218,28
19031219,56
19031221,28
19031222,28
19031223,20
19031224,24
19031228,32
19031229,36
19031230,32
19031231,36
1904010101,132
19040102,84
19040104,44
19040105,40
19040107,40
19040108,60
19040109,52
19040111,40
19040112,52
19040113,48
19040114,36
19040115,48
19040116,56
19040118,44
19040119,52
19040120,44
19040121,36
19040122,44
19040123,48
19040125,40
19040126,48
19040127,40
19040128,40
19040129,40
19040130,48
19040201,48
19040202,44
19040203,40
19040204,44
19040205,36
19040206,56
19040208,44
19040209,44
19040210,36
19040211,44
19040212,38
19040213,40
19040215,44
19040216,40
19040217,36
19040218,32
19040219,44
19040220,56
19040222,36
19040223,64
19040224,32
19040225,40
19040226,48
19040227,48
19040229,44
19040301,48
19040303,44
19040304,56
19040305,48
19040307,44
19040308,40
19040309,48
19040310,40
19040311,40
19040312,48
19040314,32
19040315,52
19040316,36
19040317,40
19040318,44
19040319,44
19040321,44
19040322,40
19040323,32
19040324,36
19040325,40
19040326,48
19040328,36
19040329,36
19040330,80
19040331,32
19040402,48
19040405,48
19040406,36
19040407,36
19040408,48
19040411,36
19040412,36
19040413,32
19040414,32
19040415,32
19040416,48
19040418,36
19040419,40
19040420,32
19040421,40
19040422,40
19040423,48
19040425,35
19040426,40
19040427,44
19040428,40
19040429,48
19040430,48
19040502,36
19040503,36
19040504,44
19040505,40
19040506,32
19040507,52
19040509,36
19040510,44
19040511,40
19040513,40
19040514,52
19040516,60
19040517,44
19040518,44
19040519,36
19040520,40
19040521,40
19040524,36
19040525,44
19040526,36
19040527,44
19040528,48
19040530,44
19040531,40
19040601,36
19040602,40
19040603,40
19040604,48
19040606,40
19040607,44
19040608,36
19040609,36
19040610,44
19040611,44
19040613,44
19040614,36
19040615,32
19040616,36
19040617,48
19040618,40
19040620,40
19040621,44
19040622,32
19040623,44
19040624,32
19040625,48
19040627,32
19040628,44
19040629,52
19040630,44
19040701,38
19040702,44
19040704,28
19040705,36
19040706,32
19040707,28
19040708,36
19040709,44
19040711,36
19040712,36
19040713,28
19040714,36
19040715,36
19040716,32
19040718,36
19040719,28
19040720,28
19040721,32
19040722,28
19040723,36
19040725,32
19040726,28
19040727,28
19040728,24
19040729,28
19040730,32
19040801,28
19040802,28
19040803,32
19040804,32
19040805,36
19040806,36
19040808,28
19040809,36
19040810,32
19040811,28
19040812,36
19040813,36
19040815,28
19040816,36
19040817,28
19040818,28
19040819,36
19040820,44
19040822,32
19040823,32
19040824,28
19040825,36
19040826,32
19040827,36
19040829,32
19040830,40
19040831,32
19040901,40
19040902,32
19040903,44
19040905,44
19040906,40
19040907,36
19040908,44
19040909,40
19040910,56
19040912,52
19040913,44
19040914,48
19040915,44
19040916,40
19040917,56
19040919,40
19040920,48
19040921,44
19040922,44
19040923,52
19040924,60
19040926,52
19040927,48
19040928,48
19040929,44
19040930,48
19041001,56
19041003,48
19041004,64
19041005,40
19041006,44
19041007,52
19041008,52
19041010,48
19041011,52
19041012,44
19041013,44
19041014,44
19041015,52
19041017,48
19041018,64
19041019,44
19041020,52
19041021,52
19041022,64
19041024,40
19041025,52
19041026,52
19041027,60
19041028,52
19041029,72
19041101,56
19041102,76
19041103,44
19041104,56
19041105,60
19041107,52
19041108,48
19041109,48
19041110,52
19041111,56
19041112,68
19041114,52
19041115,68
19041117,52
19041118,60
19041119,68
19041121,56
19041122,68
19041123,52
19041124,56
19041125,48
19041126,60
19041128,52
19041129,52
19041130,48
19041201,52
19041202,60
19041203,52
19041205,38
19041206,52
19041207,52
19041208,40
19041209,72
19041210,52
19041212,36
19041213,48
19041214,36
19041215,40
19041216,32
19041217,36
19041219,24
19041220,28
19041221,32
19041222,24
19041223,24
19041224,28
19041227,24
19041228,32
19041229,28
19041230,28
19041231,40
1905010101,152
19050102,64
19050103,40
19050104,36
19050105,40
19050107,52
19050109,72
19050110,48
19050111,40
19050112,48
19050113,48
19050114,56
19050116,48
19050117,44
19050118,32
19050119,40
19050120,48
19050121,48
19050123,40
19050124,36
19050125,48
19050126,44
19050127,48
19050128,48
19050130,52
19050131,44
19050201,44
19050202,48
19050203,44
19050204,48
19050206,48
19050207,52
19050208,52
19050209,48
19050210,44
19050211,52
19050213,52
19050214,48
19050215,48
19050216,40
19050217,40
19050218,56
19050220,52
19050221,44
19050222,36
19050223,36
19050224,44
19050225,40
19050227,48
19050228,44
19050301,44
19050302,40
19050303,40
19050304,52
19050306,40
19050307,44
19050308,44
19050309,36
19050310,48
19050311,52
19050313,44
19050314,44
19050315,56
19050316,48
19050317,40
19050318,56
19050320,48
19050321,52
19050323,52
19050324,56
19050325,60
19050327,40
19050328,52
19050329,40
19050330,48
19050331,44
19050401,51
19050403,40
19050404,44
19050405,36
19050406,44
19050407,48
19050408,48
19050410,40
19050411,44
19050412,48
19050413,44
19050414,40
19050415,48
19050417,44
19050418,48
19050419,44
19050420,40
19050422,48
19050425,52
19050426,40
19050427,40
19050428,32
19050429,56
19050501,44
19050502,48
19050503,44
19050504,40
19050505,44
19050506,56
19050508,40
19050509,36
19050510,36
19050511,44
19050512,48
19050513,52
19050515,40
19050516,52
19050517,40
19050518,52
19050519,40
19050520,52
19050522,36
19050523,44
19050524,36
19050525,44
19050526,36
19050527,48
19050529,44
19050530,36
19050531,40
19050602,44
19050603,47
19050605,40
19050606,52
19050607,32
19050608,44
19050609,40
19050610,40
19050613,40
19050614,40
19050615,32
19050616,36
19050617,44
19050619,32
19050620,48
19050621,32
19050622,36
19050623,40
19050624,40
19050626,36
19050627,40
19050628,28
19050629,44
19050630,36
19050701,40
19050703,40
19050704,32
19050705,28
19050706,32
19050707,32
19050708,40
19050710,32
19050711,36
19050712,28
19050713,32
19050714,40
19050715,40
19050717,36
19050718,32
19050719,32
19050720,32
19050721,36
19050722,36
19050724,32
19050725,40
19050726,32
19050727,28
19050728,32
19050729,32
19050731,32
19050801,32
19050802,28
19050803,28
19050804,32
19050805,44
19050807,32
19050808,32
19050809,28
19050810,32
19050811,36
19050812,32
19050814,32
19050815,36
19050816,28
19050817,32
19050818,36
19050819,36
19050821,40
19050822,36
19050823,32
19050824,32
19050825,32
19050826,48
19050828,40
19050829,32
19050830,40
19050831,27
19050901,44
19050902,44
19050904,44
19050905,36
19050906,40
19050907,40
19050908,48
19050909,52
19050911,40
19050912,48
19050913,40
19050914,40
19050915,48
19050916,48
19050918,60
19050919,44
19050920,35
19050921,48
19050922,52
19050923,52
19050925,43
19050926,52
19050927,40
19050928,40
19050929,60
19050930,60
19051002,48
19051003,52
19051004,48
19051005,52
19051006,52
19051007,64
19051009,44
19051010,60
19051011,48
19051012,52
19051013,52
19051014,56
19051016,52
19051017,56
19051018,32
19051019,44
19051020,52
19051021,56
19051023,56
19051024,68
19051025,52
19051026,52
19051027,52
19051028,72
19051030,52
19051101,68
19051102,68
19051103,52
19051104,72
19051106,56
19051107,64
19051108,60
19051109,52
19051110,64
19051111,64
19051113,72
19051114,68
19051116,56
19051117,52
19051118,72
19051120,60
19051121,60
19051123,56
19051124,60
19051125,56
19051127,48
19051128,60
19051129,48
19051130,52
19051201,60
19051202,60
19051204,48
19051205,52
19051206,44
19051207,76
19051208,44
19051209,48
19051211,52
19051212,40
19051213,32
19051214,32
19051215,44
19051216,36
19051218,36
19051219,28
19051220,24
19051221,20
19051222,24
19051223,28
19051227,36
19051228,36
19051229,28
19051230,52
1906010101,138
19060102,72
19060103,48
19060104,44
19060105,52
19060108,48
19060109,68
19060110,48
19060111,56
19060112,60
19060113,56
19060115,52
19060116,56
19060117,40
19060118,52
19060119,40
19060120,56
19060122,48
19060123,48
19060124,40
19060125,52
19060126,48
19060127,56
19060129,44
19060130,56
19060131,48
19060201,44
19060202,44
19060203,52
19060205,40
19060206,52
19060207,40
19060208,48
19060209,48
19060210,48
19060212,48
19060213,60
19060214,60
19060215,48
19060216,44
19060217,56
19060219,48
19060220,60
19060221,40
19060222,44
19060223,44
19060224,52
19060226,40
19060227,44
19060228,44
19060301,48
19060302,44
19060303,48
19060305,44
19060306,48
19060307,48
19060308,44
19060309,44
19060310,52
19060312,48
19060313,56
19060315,48
19060316,44
19060317,48
19060319,52
19060320,48
19060321,44
19060322,44
19060323,4
19060324,56
19060326,48
19060327,56
19060328,44
19060329,40
19060330,44
19060331,46
19060402,36
19060403,48
19060404,52
19060405,44
19060406,44
19060407,52
19060409,40
19060410,48
19060411,36
19060412,48
19060414,56
19060417,44
19060418,48
19060419,36
19060420,36
19060421,48
19060423,44
19060424,44
19060425,36
19060426,44
19060427,36
19060428,52
19060430,44
19060501,52
19060502,36
19060503,44
19060504,52
19060505,64
19060507,44
19060508,56
19060509,52
19060510,48
19060511,40
19060512,64
19060514,44
19060515,44
19060516,52
19060517,44
19060518,44
19060519,52
19060521,44
19060522,44
19060523,52
19060525,48
19060526,64
19060528,44
19060529,48
19060530,52
19060531,40
19060601,48
19060602,48
19060605,40
19060606,40
19060607,36
19060608,44
19060609,52
19060611,44
19060612,48
19060613,40
19060614,44
19060615,48
19060616,48
19060618,40
19060619,40
19060620,40
19060621,36
19060622,48
19060623,48
19060625,40
19060626,48
19060627,40
19060628,40
19060629,40
19060630,38
19060702,48
19060703,36
19060704,32
19060705,48
19060706,40
19060707,44
19060709,40
19060710,36
19060711,32
19060712,36
19060713,32
19060714,48
19060716,36
19060717,40
19060718,32
19060719,36
19060720,40
19060721,36
19060723,36
19060724,40
19060725,32
19060726,32
19060727,32
19060728,40
19060730,36
19060731,36
19060801,32
19060802,28
19060803,32
19060804,36
19060806,40
19060807,36
19060808,32
19060809,36
19060810,36
19060811,44
19060813,36
19060814,36
19060815,36
19060816,36
19060817,40
19060818,44
19060820,36
19060821,40
19060822,32
19060823,40
19060824,40
19060825,48
19060827,40
19060828,44
19060829,36
19060830,44
19060831,44
19060901,56
19060903,40
19060904,48
19060905,40
19060906,48
19060907,52
19060908,60
19060910,52
19060911,40
19060912,52
19060913,48
19060914,52
19060915,64
19060917,48
19060918,56
19060919,48
19060920,52
19060921,60
19060922,76
19060924,48
19060925,56
19060926,48
19060927,48
19060928,44
19060929,67
19061001,48
19061002,64
19061003,52
19061004,48
19061005,52
19061006,72
19061008,44
19061009,52
19061010,52
19061011,60
19061012,64
19061013,64
19061015,60
19061016,60
19061017,56
19061018,52
19061019,60
19061020,64
19061022,56
19061023,64
19061024,56
19061025,60
19061026,60
19061027,68
19061029,56
19061030,60
19061101,60
19061102,80
19061103,80
19061105,60
19061106,64
19061107,56
19061108,60
19061109,70
19061110,84
19061112,68
19061113,76
19061114,56
19061115,64
19061116,64
19061117,64
19061119,72
19061120,72
19061122,56
19061123,76
19061124,68
19061126,60
19061127,68
19061128,60
19061129,68
19061130,67
19061201,77
19061203,52
19061204,44
19061205,52
19061206,72
19061207,44
19061208,68
19061210,56
19061211,44
19061212,44
19061213,48
19061214,48
19061215,52
19061217,32
19061218,36
19061219,28
19061220,28
19061221,32
19061222,32
19061224,24
19061227,40
19061228,36
19061229,44
19061231,50
1907010101,114
19070102,80
19070103,38
19070104,48
19070105,56
19070107,46
19070108,54
19070109,50
19070110,44
19070111,52
19070112,64
19070114,52
19070115,60
19070116,60
19070117,60
19070118,44
19070119,56
19070121,50
19070122,45
19070123,47
19070124,40
19070125,36
19070126,52
19070128,48
19070129,44
19070130,40
19070131,48
19070201,46
19070202,60
19070204,48
19070205,44
19070206,44
19070207,42
19070208,48
19070209,60
19070211,54
19070212,54
19070213,40
19070214,50
19070215,56
19070216,60
19070218,48
19070219,52
19070220,52
19070221,39
19070222,52
19070223,60
19070225,40
19070226,44
19070228,48
19070301,64
19070302,60
19070304,52
19070305,60
19070306,40
19070307,56
19070308,44
19070309,64
19070311,56
19070312,44
19070313,40
19070314,44
19070315,56
19070316,48
19070318,44
19070319,48
19070320,40
19070321,48
19070322,44
19070323,56
19070325,44
19070326,48
19070327,52
19070328,96
19070330,48
19070402,52
19070403,48
19070404,44
19070405,40
19070406,48
19070408,48
19070409,36
19070410,36
19070411,44
19070412,44
19070413,52
19070415,44
19070416,52
19070417,40
19070418,44
19070419,52
19070420,60
19070422,40
19070423,40
19070424,40
19070425,48
19070426,48
19070427,44
19070429,48
19070430,52
19070501,52
19070502,44
19070503,44
19070504,48
19070506,44
19070507,44
19070508,48
19070510,44
19070511,80
19070513,44
19070514,48
19070515,44
19070516,40
19070517,44
19070518,52
19070521,48
19070522,48
19070523,36
19070524,40
19070525,60
19070527,44
19070528,48
19070529,40
19070530,44
19070531,56
19070601,52
19070603,48
19070604,48
19070605,52
19070606,48
19070607,52
19070608,56
19070610,52
19070611,44
19070612,44
19070613,44
19070614,52
19070615,48
19070617,36
19070618,44
19070619,36
19070620,48
19070621,52
19070622,44
19070624,43
19070625,44
19070626,48
19070627,44
19070628,40
19070629,52
19070701,40
19070702,48
19070703,36
19070704,36
19070705,44
19070706,36
19070708,40
19070709,32
19070710,36
19070711,36
19070712,36
19070713,52
19070715,44
19070716,40
19070717,36
19070718,40
19070719,36
19070720,41
19070722,40
19070723,36
19070724,32
19070725,36
19070726,32
19070727,44
19070729,36
19070730,36
19070731,32
19070801,44
19070802,32
19070803,32
19070805,36
19070806,32
19070807,36
19070808,36
19070809,40
19070810,44
19070812,36
19070813,44
19070814,40
19070815,40
19070816,36
19070817,48
19070819,40
19070820,40
19070821,52
19070822,40
19070823,44
19070824,49
19070826,36
19070827,44
19070828,44
19070829,44
19070830,44
19070831,52
19070902,48
19070903,44
19070904,44
19070905,44
19070906,48
19070907,64
19070909,60
19070910,52
19070911,48
19070912,56
19070913,52
19070914,72
19070916,56
19070917,52
19070918,60
19070919,76
19070920,60
19070921,80
19070923,60
19070924,62
19070925,52
19070926,56
19070927,56
19070928,72
19070930,60
19071001,72
19071002,56
19071003,68
19071004,56
19071005,68
19071007,68
19071008,64
19071009,48
19071010,64
19071011,64
19071012,64
19071014,64
19071015,68
19071016,60
19071017,52
19071018,68
19071019,68
19071021,64
19071022,72
19071023,56
19071024,60
19071025,60
19071026,64
19071028,64
19071029,64
19071030,60
19071101,60
19071102,104
19071104,48
19071105,72
19071106,76
19071107,64
19071108,72
19071109,76
19071111,64
19071112,76
19071113,60
19071114,64
19071115,64
19071116,84
19071118,68
19071119,84
19071121,64
19071122,80
19071123,64
19071125,64
19071126,68
19071127,56
19071128,64
19071129,76
19071130,68
19071202,64
19071203,64
19071204,48
19071205,60
19071206,63
19071207,64
19071209,52
19071210,60
19071211,48
19071212,40
19071213,48
19071214,48
19071216,44
19071217,44
19071218,64
19071219,40
19071220,32
19071221,32
19071223,28
19071224,32
19071227,28
19071228,44
19071230,32
19071231,56
1908010101,158
19080102,80
19080103,44
19080104,60
19080107,44
19080108,76
19080109,60
19080110,56
19080111,64
19080113,56
19080114,52
19080115,52
19080116,52
19080117,56
19080118,60
19080120,48
19080121,68
19080122,44
19080123,52
19080124,44
19080125,52
19080127,48
19080128,60
19080129,48
19080130,44
19080131,52
19080201,64
19080203,52
19080204,56
19080205,44
19080206,52
19080207,56
19080208,52
19080210,40
19080211,52
19080212,48
19080213,56
19080214,52
19080215,72
19080217,48
19080218,64
19080219,48
19080220,52
19080221,52
19080222,60
19080224,48
19080225,56
19080226,44
19080227,52
19080228,44
19080229,60
19080302,48
19080303,52
19080304,52
19080305,44
19080306,48
19080307,59
19080309,44
19080310,56
19080311,48
19080312,52
19080313,52
19080314,60
19080316,52
19080317,56
19080319,56
19080320,64
19080321,60
19080323,52
19080324,56
19080325,56
19080326,52
19080327,52
19080328,68
19080330,56
19080331,56
19080401,56
19080402,40
19080403,56
19080404,60
19080406,52
19080407,52
19080408,52
19080409,44
19080410,56
19080411,56
19080413,44
19080414,56
19080415,48
19080416,44
19080418,60
19080421,56
19080422,44
19080423,40
19080424,40
19080425,48
19080427,52
19080428,52
19080429,48
19080430,44
19080501,40
19080502,56
19080504,52
19080505,56
19080506,48
19080507,44
19080508,64
19080509,68
19080511,52
19080512,60
19080513,93
19080514,48
19080515,59
19080516,60
19080518,48
19080519,44
19080520,56
19080521,40
19080522,40
19080523,64
19080525,52
19080526,48
19080527,48
19080529,52
19080530,72
19080601,56
19080602,52
19080603,48
19080604,48
19080605,52
19080606,56
19080609,44
19080610,52
19080611,44
19080612,64
19080613,48
19080615,40
19080616,52
19080617,48
19080618,36
19080619,44
19080620,60
19080622,48
19080623,48
19080624,40
19080625,40
19080626,58
19080627,52
19080629,44
19080630,56
19080701,44
19080702,36
19080703,40
19080704,56
19080706,40
19080707,40
19080708,44
19080709,36
19080710,40
19080711,52
19080713,40
19080714,52
19080715,40
19080716,36
19080717,48
19080718,48
19080720,44
19080721,44
19080722,32
19080723,40
19080724,40
19080725,40
19080727,40
19080728,36
19080729,40
19080730,36
19080731,36
19080801,48
19080803,36
19080804,36
19080805,40
19080806,36
19080807,48
19080808,44
19080810,44
19080811,40
19080812,36
19080813,36
19080814,40
19080815,48
19080817,44
19080818,44
19080819,32
19080820,40
19080821,48
19080822,52
19080824,44
19080825,36
19080826,40
19080827,44
19080828,44
19080829,56
19080831,44
19080901,48
19080902,40
19080903,48
19080904,56
19080905,64
19080907,40
19080908,52
19080909,44
19080910,56
19080911,48
19080912,60
19080914,64
19080915,72
19080916,52
19080917,52
19080918,52
19080919,76
19080921,68
19080922,72
19080923,60
19080924,56
19080925,60
19080926,72
19080928,48
19080929,64
19080930,56
19081001,64
19081002,64
19081003,80
19081005,72
19081006,60
19081007,56
19081008,64
19081009,60
19081010,84
19081012,72
19081013,68
19081014,68
19081015,68
19081016,64
19081017,92
19081019,76
19081020,72
19081021,60
19081022,68
19081023,72
19081024,64
19081026,56
19081027,76
19081028,64
19081029,68
19081030,80
19081102,72
19081103,92
19081104,56
19081105,88
19081106,76
19081107,72
19081109,68
19081110,84
19081111,68
19081112,72
19081113,80
19081114,80
19081116,60
19081117,84
19081119,56
19081120,68
19081121,88
19081123,68
19081124,60
19081125,64
19081126,68
19081127,76
19081128,80
19081130,84
19081201,60
19081202,60
19081203,64
19081204,76
19081205,80
19081207,48
19081208,72
19081209,48
19081210,48
19081211,48
19081212,52
19081214,32
19081215,48
19081216,40
19081217,32
19081218,68
19081219,36
19081221,28
19081222,32
19081223,28
19081224,28
19081228,36
19081229,40
19081230,40
19081231,52
1909010101,162
19090102,80
19090104,48
19090105,60
19090107,52
19090108,72
19090109,64
19090111,52
19090112,56
19090113,60
19090114,60
19090115,58
19090116,68
19090118,56
19090119,64
19090120,52
19090121,52
19090122,60
19090123,68
19090125,60
19090126,56
19090127,64
19090128,63
19090129,64
19090130,64
19090201,44
